Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Xetro.G01452	Xetro.G01452	10.9989867027763	3.54849215202809	1.01329996201814	3.50191679170767	0.000461923855252368	0.00424814543214982
glis1	glis1	28.1865732878315	3.54364777843507	0.970321454730303	3.65203486036493	0.000260170556173892	0.00266301108336802
Xetro.F01743	Xetro.F01743	24.8862405498168	3.51073102343716	0.499587549133111	7.02725884487916	2.10630409020192e-12	1.91927881322709e-10
Xetro.B02447	Xetro.B02447	11.2313996950864	3.50365101727559	1.06494155092034	3.28999372242324	0.00100189617940358	0.0078367360258726
Xetro.I01591	Xetro.I01591	198.394432008935	3.49825864055482	0.507427562364224	6.8941044988877	5.42051684057897e-12	4.43001518079276e-10
mylk3	mylk3	9.03819379745497	3.49669699819426	0.913011567416077	3.82984961306711	0.000128221595462279	0.00148066525568422
egfl8	egfl8	7.36145636078239	3.47218913897188	1.09240907379903	3.17846969807452	0.00148054692830423	0.0106748847422754
Xetro.I01308	Xetro.I01308	6.71390654942912	3.41762959104115	0.901868418013131	3.78949913621588	0.000150951336334199	0.00169020722992848
neurod2	neurod2	5.59504323508514	3.40213578592168	1.15166344841531	2.95410589838811	0.00313576381595748	0.0191368496158606
Xetro.C00290	Xetro.C00290	5.69002611410522	3.36105601710733	1.0032570262114	3.35014450863075	0.000807694107379325	0.00666978649609333
Xetro.C00152	Xetro.C00152	187.148146079388	3.33704980108184	0.467613071927285	7.13634840730192	9.58428968497135e-13	9.32263269663931e-11
Xetro.G00872	Xetro.G00872	12.6568434181775	3.32493758971154	1.01480605316164	3.27642664266012	0.00105129618949549	0.00812691422937642
cited1	cited1	23.6755253924909	3.32174120528546	0.913842978596227	3.63491462219041	0.000278072709724429	0.00281355635780524
proc	proc	3.33346122965595	3.30050678681123	1.08506934522643	3.04174733286054	0.0023520923958212	0.0152963186775
Xetro.K04054	Xetro.K04054	26.1258300408639	3.29937076779236	0.583615688026817	5.65332775571439	1.57370808391792e-08	5.78912799780014e-07
Xetro.F01894	Xetro.F01894	17.0725427945919	3.29816480967389	1.01426410770753	3.2517810544716	0.00114684327653053	0.00873772232070715
slc7a9	slc7a9	141.048857190421	3.28621309216626	0.409988305485134	8.01538250774671	1.09794778759695e-15	1.95595080588198e-13
slc24a1	slc24a1	8.87431212446144	3.26587247132909	0.911366512415527	3.58348965738611	0.000339034194463339	0.00327567772895566
